               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 126,            0.023593,             0.03468,           0.0048639,             0.91947,             0.97924,             0.98384,             0.84741,             0.01999,            0.018828,           0.0024136,            0.005875,            0.005875,            0.005875
                 127,            0.024665,             0.03549,           0.0043063,                0.94,             0.96874,             0.98342,             0.84119,            0.019703,            0.018665,           0.0024081,            0.005842,            0.005842,            0.005842
                 128,            0.024475,            0.034723,           0.0051096,             0.95765,             0.95949,              0.9824,             0.83707,            0.020193,            0.018852,           0.0023819,            0.005809,            0.005809,            0.005809
                 129,            0.024952,            0.034241,           0.0048338,             0.95341,              0.9635,             0.98401,             0.84594,            0.019131,            0.018587,           0.0023795,            0.005776,            0.005776,            0.005776
                 130,            0.023801,            0.032302,           0.0048012,             0.95236,             0.96047,             0.98263,             0.83953,            0.020638,            0.018954,           0.0023447,            0.005743,            0.005743,            0.005743
                 131,            0.025189,            0.037611,           0.0050867,             0.95552,              0.9613,             0.98305,             0.84673,            0.019832,            0.018721,            0.002312,             0.00571,             0.00571,             0.00571
                 132,            0.024373,            0.037795,           0.0050576,              0.9535,             0.96353,             0.98392,              0.8599,            0.019927,             0.01888,           0.0022582,            0.005677,            0.005677,            0.005677
                 133,            0.024549,             0.03564,           0.0048553,             0.94838,             0.96506,             0.98422,             0.86114,            0.020067,             0.01869,           0.0022243,            0.005644,            0.005644,            0.005644
                 134,            0.024554,            0.033469,           0.0043728,              0.9398,             0.96922,             0.98421,             0.84067,            0.019761,            0.018435,           0.0022192,            0.005611,            0.005611,            0.005611
                 135,            0.024715,            0.033479,           0.0049364,             0.92765,             0.97184,             0.98293,             0.83839,            0.019809,            0.018561,           0.0022035,            0.005578,            0.005578,            0.005578
                 136,            0.023653,            0.031793,           0.0047803,             0.91856,             0.97552,             0.98317,             0.82783,             0.01999,            0.018572,           0.0022123,            0.005545,            0.005545,            0.005545
                 137,            0.025573,             0.03613,           0.0044644,             0.95794,             0.94247,             0.98273,             0.83856,            0.019774,            0.018432,           0.0022175,            0.005512,            0.005512,            0.005512
                 138,            0.024128,            0.034243,           0.0050194,             0.95985,             0.94412,             0.98272,             0.84795,            0.020058,            0.018612,           0.0022232,            0.005479,            0.005479,            0.005479
                 139,            0.024666,            0.036152,           0.0050775,             0.95845,              0.9411,             0.98179,             0.84242,            0.018448,              0.0179,           0.0022386,            0.005446,            0.005446,            0.005446
                 140,            0.023058,            0.031569,           0.0047559,             0.95845,             0.93793,             0.97987,             0.83531,             0.01897,            0.018003,           0.0022312,            0.005413,            0.005413,            0.005413
                 141,            0.023767,            0.033022,           0.0050455,             0.95805,              0.9408,             0.98336,             0.83293,            0.019075,            0.018249,           0.0022264,             0.00538,             0.00538,             0.00538
                 142,            0.023837,            0.031444,           0.0049535,             0.96069,             0.94288,              0.9824,             0.84561,            0.019217,            0.018347,           0.0022236,            0.005347,            0.005347,            0.005347
                 143,            0.024725,            0.035302,           0.0047405,             0.96052,             0.94189,             0.98302,             0.84385,            0.019193,            0.018337,           0.0022027,            0.005314,            0.005314,            0.005314
                 144,            0.023255,            0.035178,           0.0044003,             0.93846,             0.97231,             0.98334,             0.85832,            0.018876,            0.018237,           0.0022138,            0.005281,            0.005281,            0.005281
                 145,            0.023264,             0.03403,           0.0050896,             0.93469,             0.97483,             0.98364,              0.8572,            0.019097,            0.018361,           0.0022219,            0.005248,            0.005248,            0.005248
                 146,            0.023408,            0.033446,           0.0049887,             0.94828,             0.97357,             0.98486,             0.85861,            0.018249,            0.017731,           0.0021983,            0.005215,            0.005215,            0.005215
                 147,            0.023391,            0.035165,           0.0046334,             0.95811,             0.96971,             0.98506,             0.85323,            0.018216,            0.017766,           0.0021774,            0.005182,            0.005182,            0.005182
                 148,            0.023149,              0.0322,           0.0047559,             0.96443,             0.96465,             0.98367,              0.8481,            0.018376,            0.017634,           0.0021736,            0.005149,            0.005149,            0.005149
                 149,            0.022931,            0.031259,           0.0042382,              0.9636,             0.96408,             0.98344,             0.83883,            0.019371,            0.017977,           0.0021592,            0.005116,            0.005116,            0.005116
                 150,            0.024425,            0.035093,           0.0045952,             0.96386,             0.96465,             0.98542,             0.83928,            0.018722,            0.017836,           0.0021442,            0.005083,            0.005083,            0.005083
                 151,            0.024528,            0.035193,           0.0049433,             0.96384,             0.96496,             0.98455,             0.83815,            0.019129,            0.017994,           0.0021369,             0.00505,             0.00505,             0.00505
                 152,            0.023014,            0.030921,           0.0039248,             0.96288,             0.96414,             0.98421,             0.85197,              0.0191,            0.018163,            0.002132,            0.005017,            0.005017,            0.005017
                 153,            0.024177,             0.03389,           0.0047623,             0.96166,              0.9652,             0.98454,             0.84931,            0.019142,            0.018206,           0.0021336,            0.004984,            0.004984,            0.004984
                 154,            0.023643,            0.032706,           0.0043345,             0.96186,             0.96416,             0.98541,             0.86498,            0.018297,            0.017991,           0.0021479,            0.004951,            0.004951,            0.004951
                 155,            0.022275,            0.031348,            0.004672,              0.9642,              0.9589,             0.98486,             0.86155,            0.018335,            0.017999,            0.002153,            0.004918,            0.004918,            0.004918
                 156,            0.022828,            0.032119,           0.0044106,             0.96401,               0.962,             0.98501,             0.86484,            0.018384,            0.017567,           0.0021629,            0.004885,            0.004885,            0.004885
                 157,            0.022983,            0.035352,           0.0045726,             0.96501,             0.95909,             0.98374,             0.85575,            0.018095,            0.017469,            0.002161,            0.004852,            0.004852,            0.004852
                 158,            0.023094,            0.033873,           0.0044329,             0.96208,             0.96192,             0.98459,              0.8605,            0.018411,            0.017687,           0.0021594,            0.004819,            0.004819,            0.004819
                 159,            0.022707,            0.030684,           0.0043029,             0.95938,               0.963,             0.98402,             0.86709,            0.018313,            0.017529,           0.0021188,            0.004786,            0.004786,            0.004786
